assetId,sourceCategory,displayCategory,displayName,thumbnailFilename,thumbnailBytes,thumbnailWidth,thumbnailHeight,thumbnailAreaPct,thumbnailStatus,runtimeFilename,runtimeBytes,triangleCount,primitiveCount,materialCount,textureCount,maxTextureDimension,analyticalDecodedRGBABytes,policyVersion,conversionStatus,runtimePolicyStatus,geometryInvarianceStatus,gltfValidationStatus,prototypeDerivedRole,authoritativeSemanticRole
flower_041,flower,Plants,Flower 41,thumbnails/flower_041.webp,1492,256,192,11.72,skipped,runtime-assets/flower_041.glb,40352,953,2,2,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_042,flower,Plants,Flower 42,thumbnails/flower_042.webp,1798,256,192,15.72,skipped,runtime-assets/flower_042.glb,40488,959,2,2,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_043,flower,Plants,Flower 43,thumbnails/flower_043.webp,1774,256,192,16.99,skipped,runtime-assets/flower_043.glb,35072,724,1,1,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_044,flower,Plants,Flower 44,thumbnails/flower_044.webp,1754,256,192,16.93,skipped,runtime-assets/flower_044.glb,28560,560,2,2,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_045,flower,Plants,Flower 45,thumbnails/flower_045.webp,2210,256,192,18.53,skipped,runtime-assets/flower_045.glb,258264,1351,2,2,3,512,3145728,1,built,PASS,PASS,PASS,plant,
flower_046,flower,Plants,Flower 46,thumbnails/flower_046.webp,2292,256,192,23.46,skipped,runtime-assets/flower_046.glb,17700,499,1,1,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_047,flower,Plants,Flower 47,thumbnails/flower_047.webp,2096,256,192,17.99,skipped,runtime-assets/flower_047.glb,253536,1181,2,2,3,512,3145728,1,built,PASS,PASS,PASS,plant,
flower_048,flower,Plants,Flower 48,thumbnails/flower_048.webp,1560,256,192,12.81,skipped,runtime-assets/flower_048.glb,29856,594,1,1,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_049,flower,Plants,Flower 49,thumbnails/flower_049.webp,1748,256,192,19.52,skipped,runtime-assets/flower_049.glb,14336,264,1,1,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_050,flower,Plants,Flower 50,thumbnails/flower_050.webp,2342,256,192,22.19,skipped,runtime-assets/flower_050.glb,16512,461,1,1,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_051,flower,Plants,Flower 51,thumbnails/flower_051.webp,1940,256,192,22.03,skipped,runtime-assets/flower_051.glb,16500,475,1,1,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_052,flower,Plants,Flower 52,thumbnails/flower_052.webp,1958,256,192,24.45,skipped,runtime-assets/flower_052.glb,18948,547,1,1,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_053,flower,Plants,Flower 53,thumbnails/flower_053.webp,1864,256,192,19.65,skipped,runtime-assets/flower_053.glb,18452,518,1,1,1,512,1048576,1,built,PASS,PASS,PASS,plant,
flower_054,flower,Plants,Flower 54,thumbnails/flower_054.webp,2088,256,192,17.46,skipped,runtime-assets/flower_054.glb,255524,1203,3,3,3,512,3145728,1,built,PASS,PASS,PASS,plant,
flower_055,flower,Plants,Flower 55,thumbnails/flower_055.webp,2698,256,192,17.53,skipped,runtime-assets/flower_055.glb,95940,3458,1,1,1,512,1048576,1,built,PASS,PASS,PASS,plant,
kitchen,kitchen,Kitchen & Bath,Kitchen,thumbnails/kitchen.webp,1540,256,192,35.25,skipped,runtime-assets/kitchen.glb,10568,132,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_001,kitchen,Kitchen & Bath,Kitchen 1,thumbnails/kitchen_001.webp,1058,256,192,22.43,skipped,runtime-assets/kitchen_001.glb,11172,224,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_002,kitchen,Kitchen & Bath,Kitchen 2,thumbnails/kitchen_002.webp,1740,256,192,30.62,skipped,runtime-assets/kitchen_002.glb,26968,486,4,4,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_003,kitchen,Kitchen & Bath,Kitchen 3,thumbnails/kitchen_003.webp,1340,256,192,26.19,skipped,runtime-assets/kitchen_003.glb,13928,196,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_004,kitchen,Kitchen & Bath,Kitchen 4,thumbnails/kitchen_004.webp,2806,256,192,49.82,skipped,runtime-assets/kitchen_004.glb,781384,474,5,5,9,512,9437184,1,built,PASS,PASS,PASS,floorDecor,
kitchen_005,kitchen,Kitchen & Bath,Kitchen 5,thumbnails/kitchen_005.webp,2396,256,192,43.55,skipped,runtime-assets/kitchen_005.glb,766888,194,5,5,9,512,9437184,1,built,PASS,PASS,PASS,floorDecor,
kitchen_006,kitchen,Kitchen & Bath,Kitchen 6,thumbnails/kitchen_006.webp,4120,256,192,53.6,skipped,runtime-assets/kitchen_006.glb,541608,1060,8,8,6,512,6291456,1,built,PASS,PASS,PASS,floorDecor,
kitchen_007,kitchen,Kitchen & Bath,Kitchen 7,thumbnails/kitchen_007.webp,2166,256,192,29.3,skipped,runtime-assets/kitchen_007.glb,228616,84,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_008,kitchen,Kitchen & Bath,Kitchen 8,thumbnails/kitchen_008.webp,2166,256,192,29.3,skipped,runtime-assets/kitchen_008.glb,228616,84,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_009,kitchen,Kitchen & Bath,Kitchen 9,thumbnails/kitchen_009.webp,2546,256,192,53.34,skipped,runtime-assets/kitchen_009.glb,9916,82,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_010,kitchen,Kitchen & Bath,Kitchen 10,thumbnails/kitchen_010.webp,1344,256,192,30.26,skipped,runtime-assets/kitchen_010.glb,16556,274,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_011,kitchen,Kitchen & Bath,Kitchen 11,thumbnails/kitchen_011.webp,1176,256,192,30.02,skipped,runtime-assets/kitchen_011.glb,98692,310,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
kitchen_012,kitchen,Kitchen & Bath,Kitchen 12,thumbnails/kitchen_012.webp,2038,256,192,48.89,skipped,runtime-assets/kitchen_012.glb,365048,1946,8,8,4,512,4194304,1,built,PASS,PASS,PASS,floorDecor,
kitchen_013,kitchen,Kitchen & Bath,Kitchen 13,thumbnails/kitchen_013.webp,2382,256,192,40.11,skipped,runtime-assets/kitchen_013.glb,560980,1368,8,8,6,512,6291456,1,built,PASS,PASS,PASS,floorDecor,
kitchen_014,kitchen,Kitchen & Bath,Kitchen 14,thumbnails/kitchen_014.webp,3316,256,192,39.22,skipped,runtime-assets/kitchen_014.glb,73096,998,5,5,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_015,kitchen,Kitchen & Bath,Kitchen 15,thumbnails/kitchen_015.webp,3108,256,192,44.53,skipped,runtime-assets/kitchen_015.glb,538996,1428,5,5,6,512,6291456,1,built,PASS,PASS,PASS,floorDecor,
kitchen_016,kitchen,Kitchen & Bath,Kitchen 16,thumbnails/kitchen_016.webp,1310,256,192,38.13,skipped,runtime-assets/kitchen_016.glb,88876,164,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
kitchen_017,kitchen,Kitchen & Bath,Kitchen 17,thumbnails/kitchen_017.webp,1318,256,192,37.31,skipped,runtime-assets/kitchen_017.glb,88880,164,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
kitchen_018,kitchen,Kitchen & Bath,Kitchen 18,thumbnails/kitchen_018.webp,2436,256,192,41.63,skipped,runtime-assets/kitchen_018.glb,430292,152,3,3,5,512,5242880,1,built,PASS,PASS,PASS,floorDecor,
kitchen_019,kitchen,Kitchen & Bath,Kitchen 19,thumbnails/kitchen_019.webp,2994,256,192,48.56,skipped,runtime-assets/kitchen_019.glb,439676,282,4,4,5,512,5242880,1,built,PASS,PASS,PASS,floorDecor,
kitchen_020,kitchen,Kitchen & Bath,Kitchen 20,thumbnails/kitchen_020.webp,1512,256,192,29.57,skipped,runtime-assets/kitchen_020.glb,18256,310,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_021,kitchen,Kitchen & Bath,Kitchen 21,thumbnails/kitchen_021.webp,2436,256,192,37.84,skipped,runtime-assets/kitchen_021.glb,231484,128,3,3,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_022,kitchen,Kitchen & Bath,Kitchen 22,thumbnails/kitchen_022.webp,2808,256,192,59.14,skipped,runtime-assets/kitchen_022.glb,229036,132,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_023,kitchen,Kitchen & Bath,Kitchen 23,thumbnails/kitchen_023.webp,2404,256,192,38.09,skipped,runtime-assets/kitchen_023.glb,231484,128,3,3,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_024,kitchen,Kitchen & Bath,Kitchen 24,thumbnails/kitchen_024.webp,2474,256,192,38.01,skipped,runtime-assets/kitchen_024.glb,227016,72,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_025,kitchen,Kitchen & Bath,Kitchen 25,thumbnails/kitchen_025.webp,2454,256,192,38.33,skipped,runtime-assets/kitchen_025.glb,227012,72,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_026,kitchen,Kitchen & Bath,Kitchen 26,thumbnails/kitchen_026.webp,2232,256,192,33.22,skipped,runtime-assets/kitchen_026.glb,227016,72,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_027,kitchen,Kitchen & Bath,Kitchen 27,thumbnails/kitchen_027.webp,2486,256,192,38.33,skipped,runtime-assets/kitchen_027.glb,227016,72,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_028,kitchen,Kitchen & Bath,Kitchen 28,thumbnails/kitchen_028.webp,2566,256,192,42.7,skipped,runtime-assets/kitchen_028.glb,222748,42,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
kitchen_029,kitchen,Kitchen & Bath,Kitchen 29,thumbnails/kitchen_029.webp,4038,256,192,61.72,skipped,runtime-assets/kitchen_029.glb,418124,474,3,3,5,512,5242880,1,built,PASS,PASS,PASS,floorDecor,
kitchen_030,kitchen,Kitchen & Bath,Kitchen 30,thumbnails/kitchen_030.webp,3308,256,192,39.22,skipped,runtime-assets/kitchen_030.glb,73544,998,5,5,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_031,kitchen,Kitchen & Bath,Kitchen 31,thumbnails/kitchen_031.webp,3214,256,192,49.11,skipped,runtime-assets/kitchen_031.glb,306176,1296,8,8,4,512,4194304,1,built,PASS,PASS,PASS,floorDecor,
kitchen_032,kitchen,Kitchen & Bath,Kitchen 32,thumbnails/kitchen_032.webp,1782,256,192,56.38,skipped,runtime-assets/kitchen_032.glb,240924,650,3,3,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_033,kitchen,Kitchen & Bath,Kitchen 33,thumbnails/kitchen_033.webp,1452,256,192,50.17,skipped,runtime-assets/kitchen_033.glb,23736,452,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_034,kitchen,Kitchen & Bath,Kitchen 34,thumbnails/kitchen_034.webp,1142,256,192,30.76,skipped,runtime-assets/kitchen_034.glb,222608,178,4,4,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_035,kitchen,Kitchen & Bath,Kitchen 35,thumbnails/kitchen_035.webp,1146,256,192,30.76,skipped,runtime-assets/kitchen_035.glb,222352,178,4,4,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_036,kitchen,Kitchen & Bath,Kitchen 36,thumbnails/kitchen_036.webp,1144,256,192,30.76,skipped,runtime-assets/kitchen_036.glb,222348,178,4,4,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_079,kitchen,Kitchen & Bath,Kitchen 79,thumbnails/kitchen_079.webp,3266,256,192,53.3,skipped,runtime-assets/kitchen_079.glb,260600,1060,8,7,4,512,4194304,1,built,PASS,PASS,PASS,floorDecor,
kitchen_080,kitchen,Kitchen & Bath,Kitchen 80,thumbnails/kitchen_080.webp,2146,256,192,28.93,skipped,runtime-assets/kitchen_080.glb,10104,84,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_081,kitchen,Kitchen & Bath,Kitchen 81,thumbnails/kitchen_081.webp,2146,256,192,28.93,skipped,runtime-assets/kitchen_081.glb,10104,84,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_082,kitchen,Kitchen & Bath,Kitchen 82,thumbnails/kitchen_082.webp,2546,256,192,53.34,skipped,runtime-assets/kitchen_082.glb,9916,82,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_083,kitchen,Kitchen & Bath,Kitchen 83,thumbnails/kitchen_083.webp,2450,256,192,43.93,skipped,runtime-assets/kitchen_083.glb,258220,1428,5,5,4,512,4194304,1,built,PASS,PASS,PASS,floorDecor,
kitchen_084,kitchen,Kitchen & Bath,Kitchen 84,thumbnails/kitchen_084.webp,2034,256,192,37.53,skipped,runtime-assets/kitchen_084.glb,12956,128,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_085,kitchen,Kitchen & Bath,Kitchen 85,thumbnails/kitchen_085.webp,2326,256,192,60.3,skipped,runtime-assets/kitchen_085.glb,10516,132,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_086,kitchen,Kitchen & Bath,Kitchen 86,thumbnails/kitchen_086.webp,2030,256,192,37.84,skipped,runtime-assets/kitchen_086.glb,12956,128,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_087,kitchen,Kitchen & Bath,Kitchen 87,thumbnails/kitchen_087.webp,1784,256,192,39.39,skipped,runtime-assets/kitchen_087.glb,7472,72,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_088,kitchen,Kitchen & Bath,Kitchen 88,thumbnails/kitchen_088.webp,1782,256,192,39.06,skipped,runtime-assets/kitchen_088.glb,8492,72,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_089,kitchen,Kitchen & Bath,Kitchen 89,thumbnails/kitchen_089.webp,1682,256,192,33.43,skipped,runtime-assets/kitchen_089.glb,8496,72,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_090,kitchen,Kitchen & Bath,Kitchen 90,thumbnails/kitchen_090.webp,1784,256,192,39.39,skipped,runtime-assets/kitchen_090.glb,8496,72,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_091,kitchen,Kitchen & Bath,Kitchen 91,thumbnails/kitchen_091.webp,1942,256,192,42.7,skipped,runtime-assets/kitchen_091.glb,6016,42,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_092,kitchen,Kitchen & Bath,Kitchen 92,thumbnails/kitchen_092.webp,2478,256,192,61.72,skipped,runtime-assets/kitchen_092.glb,137344,474,3,3,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_096,kitchen,Kitchen & Bath,Kitchen 96,thumbnails/kitchen_096.webp,2588,256,192,59.99,skipped,runtime-assets/kitchen_096.glb,224976,474,3,3,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_105,kitchen,Kitchen & Bath,Kitchen 105,thumbnails/kitchen_105.webp,2704,256,192,51.64,skipped,runtime-assets/kitchen_105.glb,355932,1946,8,8,4,512,4194304,1,built,PASS,PASS,PASS,floorDecor,
kitchen_106,kitchen,Kitchen & Bath,Kitchen 106,thumbnails/kitchen_106.webp,1540,256,192,35.25,skipped,runtime-assets/kitchen_106.glb,10572,132,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_107,kitchen,Kitchen & Bath,Kitchen 107,thumbnails/kitchen_107.webp,2614,256,192,56.76,skipped,runtime-assets/kitchen_107.glb,231812,650,3,3,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_108,kitchen,Kitchen & Bath,Kitchen 108,thumbnails/kitchen_108.webp,1452,256,192,50.17,skipped,runtime-assets/kitchen_108.glb,23736,452,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_109,kitchen,Kitchen & Bath,Kitchen 109,thumbnails/kitchen_109.webp,1970,256,192,36.58,skipped,runtime-assets/kitchen_109.glb,213492,178,4,4,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_110,kitchen,Kitchen & Bath,Kitchen 110,thumbnails/kitchen_110.webp,1976,256,192,36.58,skipped,runtime-assets/kitchen_110.glb,213236,178,4,4,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_111,kitchen,Kitchen & Bath,Kitchen 111,thumbnails/kitchen_111.webp,1976,256,192,36.58,skipped,runtime-assets/kitchen_111.glb,213236,178,4,4,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_118,kitchen,Kitchen & Bath,Kitchen 118,thumbnails/kitchen_118.webp,1350,256,192,31.96,skipped,runtime-assets/kitchen_118.glb,16596,274,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_119,kitchen,Kitchen & Bath,Kitchen 119,thumbnails/kitchen_119.webp,1564,256,192,32.29,skipped,runtime-assets/kitchen_119.glb,98732,310,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
kitchen_120,kitchen,Kitchen & Bath,Kitchen 120,thumbnails/kitchen_120.webp,2132,256,192,40.44,skipped,runtime-assets/kitchen_120.glb,88916,164,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
kitchen_121,kitchen,Kitchen & Bath,Kitchen 121,thumbnails/kitchen_121.webp,2084,256,192,39.86,skipped,runtime-assets/kitchen_121.glb,88920,164,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
kitchen_122,kitchen,Kitchen & Bath,Kitchen 122,thumbnails/kitchen_122.webp,3662,256,192,46.57,skipped,runtime-assets/kitchen_122.glb,306408,1296,8,8,4,512,4194304,1,built,PASS,PASS,PASS,floorDecor,
kitchen_158,kitchen,Kitchen & Bath,Kitchen 158,thumbnails/kitchen_158.webp,3612,256,192,62.12,skipped,runtime-assets/kitchen_158.glb,199640,474,3,3,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_167,kitchen,Kitchen & Bath,Kitchen 167,thumbnails/kitchen_167.webp,2734,256,192,51.27,skipped,runtime-assets/kitchen_167.glb,317724,1946,8,8,4,512,4194304,1,built,PASS,PASS,PASS,floorDecor,
kitchen_168,kitchen,Kitchen & Bath,Kitchen 168,thumbnails/kitchen_168.webp,1540,256,192,35.25,skipped,runtime-assets/kitchen_168.glb,10572,132,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_169,kitchen,Kitchen & Bath,Kitchen 169,thumbnails/kitchen_169.webp,2718,256,192,56.76,skipped,runtime-assets/kitchen_169.glb,193600,650,3,3,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_170,kitchen,Kitchen & Bath,Kitchen 170,thumbnails/kitchen_170.webp,2090,256,192,53.96,skipped,runtime-assets/kitchen_170.glb,23736,452,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_171,kitchen,Kitchen & Bath,Kitchen 171,thumbnails/kitchen_171.webp,1962,256,192,35.95,skipped,runtime-assets/kitchen_171.glb,175284,178,4,4,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_172,kitchen,Kitchen & Bath,Kitchen 172,thumbnails/kitchen_172.webp,1960,256,192,35.95,skipped,runtime-assets/kitchen_172.glb,175028,178,4,4,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_173,kitchen,Kitchen & Bath,Kitchen 173,thumbnails/kitchen_173.webp,1988,256,192,35.95,skipped,runtime-assets/kitchen_173.glb,175024,178,4,4,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table,kitchen,Kitchen & Bath,Kitchen Table,thumbnails/kitchen_table.webp,1266,256,192,18.16,skipped,runtime-assets/kitchen_table.glb,101252,520,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_018,kitchen,Kitchen & Bath,Kitchen Table 18,thumbnails/kitchen_table_018.webp,950,256,192,27.34,skipped,runtime-assets/kitchen_table_018.glb,13544,248,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_019,kitchen,Kitchen & Bath,Kitchen Table 19,thumbnails/kitchen_table_019.webp,2108,256,192,51.5,skipped,runtime-assets/kitchen_table_019.glb,341068,260,2,2,4,512,4194304,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_020,kitchen,Kitchen & Bath,Kitchen Table 20,thumbnails/kitchen_table_020.webp,1208,256,192,31.64,skipped,runtime-assets/kitchen_table_020.glb,350136,260,2,2,4,512,4194304,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_021,kitchen,Kitchen & Bath,Kitchen Table 21,thumbnails/kitchen_table_021.webp,1146,256,192,44.15,skipped,runtime-assets/kitchen_table_021.glb,15636,284,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_022,kitchen,Kitchen & Bath,Kitchen Table 22,thumbnails/kitchen_table_022.webp,2362,256,192,59.38,skipped,runtime-assets/kitchen_table_022.glb,232376,100,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_023,kitchen,Kitchen & Bath,Kitchen Table 23,thumbnails/kitchen_table_023.webp,2180,256,192,57.51,skipped,runtime-assets/kitchen_table_023.glb,229872,110,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_024,kitchen,Kitchen & Bath,Kitchen Table 24,thumbnails/kitchen_table_024.webp,1000,256,192,44.88,skipped,runtime-assets/kitchen_table_024.glb,222868,270,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_025,kitchen,Kitchen & Bath,Kitchen Table 25,thumbnails/kitchen_table_025.webp,1934,256,192,37.3,skipped,runtime-assets/kitchen_table_025.glb,170036,100,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_026,kitchen,Kitchen & Bath,Kitchen Table 26,thumbnails/kitchen_table_026.webp,2074,256,192,56.52,skipped,runtime-assets/kitchen_table_026.glb,208304,100,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_027,kitchen,Kitchen & Bath,Kitchen Table 27,thumbnails/kitchen_table_027.webp,1862,256,192,41.61,skipped,runtime-assets/kitchen_table_027.glb,227756,74,2,2,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_028,kitchen,Kitchen & Bath,Kitchen Table 28,thumbnails/kitchen_table_028.webp,1252,256,192,34.75,skipped,runtime-assets/kitchen_table_028.glb,97636,390,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_029,kitchen,Kitchen & Bath,Kitchen Table 29,thumbnails/kitchen_table_029.webp,1986,256,192,40.92,skipped,runtime-assets/kitchen_table_029.glb,90300,168,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_030,kitchen,Kitchen & Bath,Kitchen Table 30,thumbnails/kitchen_table_030.webp,3116,256,192,53.98,skipped,runtime-assets/kitchen_table_030.glb,312976,152,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_031,kitchen,Kitchen & Bath,Kitchen Table 31,thumbnails/kitchen_table_031.webp,2022,256,192,51.67,skipped,runtime-assets/kitchen_table_031.glb,14440,270,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_032,kitchen,Kitchen & Bath,Kitchen Table 32,thumbnails/kitchen_table_032.webp,2242,256,192,61.01,skipped,runtime-assets/kitchen_table_032.glb,8936,100,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
kitchen_table_050,kitchen,Kitchen & Bath,Kitchen Table 50,thumbnails/kitchen_table_050.webp,1994,256,192,42.07,skipped,runtime-assets/kitchen_table_050.glb,223868,74,2,2,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
ladder,ladder,Decor,Ladder,thumbnails/ladder.webp,2472,256,192,47.23,skipped,runtime-assets/ladder.glb,223300,60,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
ladder_001,ladder,Decor,Ladder 1,thumbnails/ladder_001.webp,1544,256,192,60.6,skipped,runtime-assets/ladder_001.glb,4040,12,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
ladder_002,ladder,Decor,Ladder 2,thumbnails/ladder_002.webp,2948,256,192,52.73,skipped,runtime-assets/ladder_002.glb,9508,90,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
ladder_003,ladder,Decor,Ladder 3,thumbnails/ladder_003.webp,1678,256,192,59.47,skipped,runtime-assets/ladder_003.glb,4040,12,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
ladder_004,ladder,Decor,Ladder 4,thumbnails/ladder_004.webp,3068,256,192,61.43,skipped,runtime-assets/ladder_004.glb,17072,198,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
ladder_005,ladder,Decor,Ladder 5,thumbnails/ladder_005.webp,3144,256,192,59.79,skipped,runtime-assets/ladder_005.glb,10908,110,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
ladder_006,ladder,Decor,Ladder 6,thumbnails/ladder_006.webp,2398,256,192,61.43,skipped,runtime-assets/ladder_006.glb,7968,68,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
ladder_007,ladder,Decor,Ladder 7,thumbnails/ladder_007.webp,3518,256,192,66.44,skipped,runtime-assets/ladder_007.glb,15812,180,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
ladder_008,ladder,Decor,Ladder 8,thumbnails/ladder_008.webp,4332,256,192,35.91,skipped,runtime-assets/ladder_008.glb,213660,198,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
ladder_009,ladder,Decor,Ladder 9,thumbnails/ladder_009.webp,2544,256,192,59.84,skipped,runtime-assets/ladder_009.glb,6284,44,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
ladder_010,ladder,Decor,Ladder 10,thumbnails/ladder_010.webp,3196,256,192,65.48,skipped,runtime-assets/ladder_010.glb,221644,28,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
ladder_011,ladder,Decor,Ladder 11,thumbnails/ladder_011.webp,2154,256,192,41.99,skipped,runtime-assets/ladder_011.glb,226204,116,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
ladder_012,ladder,Decor,Ladder 12,thumbnails/ladder_012.webp,2682,256,192,49.17,skipped,runtime-assets/ladder_012.glb,224980,72,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
ladder_013,ladder,Decor,Ladder 13,thumbnails/ladder_013.webp,2522,256,192,43.67,skipped,runtime-assets/ladder_013.glb,230020,144,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
ladder_014,ladder,Decor,Ladder 14,thumbnails/ladder_014.webp,3092,256,192,49.82,skipped,runtime-assets/ladder_014.glb,224984,72,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
